849116,711304,9.414213562373096
849116,12278216,9.414213562373096
849116,124435,9.414213562373096
849116,196538,9.414213562373096
849116,11986041,9.414213562373096
849116,12046899,9.414213562373096
849116,45856,9.414213562373096
849116,293900,9.414213562373096
849116,49666,9.414213562373096
849116,1046462,9.414213562373096
849116,1087419,9.414213562373096
849116,46289,9.414213562373096
849116,1059001,9.414213562373096
849116,12228013,9.414213562373096
849116,13465184,8.0
849116,16592,8.0
849116,30306144,8.0
849116,127149,8.0
849116,124995,8.0
849116,125626,8.0
849116,1177274,8.0
849116,12948286,8.0
849116,162080,8.0
849116,12463197,8.0
849116,28174288,8.0
849116,1154030,8.0
849116,30341721,8.0
849116,1016028,8.0
849116,1115226,8.0
849116,29354341,8.0
849116,30341715,8.0
849116,30109539,8.0
849116,29995946,8.0
849116,12526032,8.0
849116,125910,8.0
849116,17994,8.0
849116,125840,8.0
849116,28393492,8.0
849116,13024652,8.0
849116,12278998,8.0
849116,127143,8.0
849116,30107463,8.0
849116,12074745,8.0
849116,13710426,8.0
849116,956190,8.0
849116,1050742,7.065102539956243
849116,1132751,7.03185424949238
849116,126689,6.923017447949444
849116,954248,6.886522040212508
849116,1182793,6.566376733317228
849116,1156230,6.48719605075386
849116,12092644,6.1779207327646155
849116,125100,6.128258770283411
849116,125938,6.11810935518011
849116,1050631,6.074818285625963
849116,897173,5.880461047242359
849116,1149009,5.880461047242359
849116,124988,5.880461047242359
849116,12390065,5.880461047242359
849116,12389228,5.880461047242359
849116,713050,5.823520916159047
849116,124134,5.820198913904483
849116,12627178,5.65685424949238
849116,12074288,5.65685424949238
849116,127797,5.65685424949238
849116,17626,5.65685424949238
849116,11991098,5.65685424949238
849116,123191,5.56360316766216
849116,12046706,5.191320697476947
849116,125507,5.139785096464712
849116,962323,5.055237933988992
849116,12322084,4.983950525187117
849116,126063,4.924988371364904
849116,758041,4.921641314412727
849116,127789,4.890967680492915
849116,125462,4.754884917004961
849116,858142,4.754884917004961
849116,33997,4.707106781186548
849116,1057262,4.707106781186548
849116,44276,4.707106781186548
849116,124482,4.698851816655859
849116,1180047,4.618802153517007
849116,942260,4.618802153517007
849116,711149,4.618802153517007
849116,96269,4.618802153517007
849116,123311,4.618802153517007
849116,12132537,4.618802153517007
849116,12487104,4.618802153517007
849116,1019752,4.618802153517007
849116,12007148,4.618802153517007
849116,125183,4.495521370255273
849116,124978,4.413599341974243
849116,124537,4.368449643770823
849116,789120,4.345064375868606
849116,826359,4.265165042944956
849116,126318,4.117851130197758
849116,1046468,4.117851130197758
849116,128004,4.117851130197758
849116,1043105,4.103352033151051
849116,754028,4.053991086112802
61711382,1047147,20.323948185426563
61711382,160347,19.375548118846872
61711382,1003051,18.435965326309475
61711382,1019698,18.22304986546754
61711382,976234,17.431397944858368
61711382,1039524,17.249772548994937
61711382,124872,17.056602939818674
61711382,1017085,17.038774506059138
61711382,985011,16.50287456374632
61711382,711140,16.11143548700637
61711382,125783,16.024347625793354
61711382,196774,15.87344514750427
61711382,1050333,15.807299114293253
61711382,12122106,15.596613330560418
61711382,125296,15.426207044215701
61711382,12108267,15.380963175356865
61711382,123698,15.293403913946356
61711382,1053001,15.150587448667219
61711382,238585,15.049250244564623
61711382,124472,14.443513315979379
61711382,127686,14.430383976716888
61711382,1047311,14.323615833250582
61711382,124652,14.26887413582293
61711382,916094,14.165882357216969
61711382,12007122,14.012294405803058
61711382,1086038,14.012294405803058
61711382,757244,14.012294405803058
61711382,1144038,14.012294405803058
61711382,911061,14.012294405803058
61711382,1081593,14.012294405803058
61711382,742149,14.012294405803058
61711382,125359,13.910998562663236
61711382,894049,13.910664547582217
61711382,1187009,13.86893105715586
61711382,1032432,13.789875803275535
61711382,1050252,13.753561619927854
61711382,125581,13.753561619927854
61711382,1047070,13.716909240138321
61711382,125706,13.671932697206417
61711382,711149,13.613632944185724
61711382,13707018,13.442603922412466
61711382,1053016,13.41165807644209
61711382,1182078,13.145168768388539
61711382,1025248,13.145168768388539
61711382,1106047,13.145168768388539
61711382,12073944,13.145168768388539
61711382,12108736,13.145168768388539
61711382,1053010,13.145168768388539
61711382,1094204,13.145168768388539
61711382,159634,13.12538733305535
61711382,12046597,13.046554720286379
61711382,125865,13.04125518772374
61711382,1168003,13.032930533095085
61711382,1046312,13.032930533095085
61711382,1046468,12.967204079861364
61711382,832284,12.927223431518442
61711382,123925,12.927223431518442
61711382,127576,12.927223431518442
61711382,1083102,12.927223431518442
61711382,1150343,12.927223431518442
61711382,1103095,12.889972968685633
61711382,126014,12.863180027604015
61711382,1146052,12.734793543871149
61711382,942260,12.682128410070662
61711382,956382,12.660416467185538
61711382,124592,12.616202772615258
61711382,905373,12.612802597337135
61711382,12139439,12.540261126978026
61711382,9629,12.540261126978026
61711382,125032,12.540261126978026
61711382,12061153,12.540261126978026
61711382,123565,12.540261126978026
61711382,126063,12.47286295169226
61711382,12043067,12.460086433207819
61711382,783124,12.420850323187263
61711382,1192052,12.363243448385216
61711382,1135305,12.299680945473156
61711382,1032077,12.211286294581772
61711382,124063,12.208743056857335
61711382,127078,12.152859860504362
61711382,124368,12.111458257763186
61711382,1050848,12.111458257763186
61711382,1050849,12.111458257763186
61711382,1044140,12.111458257763186
61711382,123735,12.111458257763186
61711382,12353067,12.111458257763186
61711382,1156310,12.111458257763186
61711382,12219096,12.111458257763186
61711382,12524517,12.111458257763186
61711382,1050872,12.111458257763186
61711382,12411104,12.111458257763186
61711382,11975055,12.111458257763186
61711382,1132775,12.111458257763186
61711382,29863976,12.111458257763186
61711382,1115205,12.111458257763186
61711382,127750,12.111458257763186
61711382,127673,12.111458257763186
61711382,28466652,12.111458257763186
61711382,28466654,12.111458257763186
61711382,28466655,12.111458257763186
380200347,14712189,16.443843832875572
380200347,14098626,16.443843832875572
380200347,1046043,11.627553482998906
380200347,12046230,11.627553482998906
380200347,13581219,11.627553482998906
380200347,13776129,11.627553482998906
380200347,29500542,11.627553482998906
380200347,12355244,11.627553482998906
380200347,11992179,11.627553482998906
380200347,126312,11.030865786510141
380200347,126277,10.069756700139283
380200347,818678,10.069756700139283
380200347,976157,8.221921916437786
380200347,1055016,8.221921916437786
380200347,12505884,8.221921916437786
380200347,12067098,8.221921916437786
380200347,11972011,8.221921916437786
380200347,37271,8.221921916437786
380200347,1161043,7.8
380200347,12068017,7.353910524340094
380200347,126721,7.011678569617718
380200347,1083037,6.713171133426188
380200347,1050699,6.713171133426188
380200347,12901379,6.713171133426188
380200347,127601,6.713171133426188
380200347,866005,6.713171133426188
380200347,1193413,6.713171133426188
380200347,28390550,6.713171133426188
380200347,127146,6.713171133426188
380200347,1137295,6.713171133426188
380200347,14471059,6.713171133426188
380200347,1193531,6.215188768538847
380200347,12041119,6.004442799572107
380200347,14055085,6.004442799572107
380200347,12262562,5.813776741499453
380200347,127210,5.813776741499453
380200347,12551287,5.813776741499453
380200347,128004,5.813776741499453
380200347,12149063,5.813776741499453
380200347,1193135,5.813776741499453
380200347,1026002,5.2
380200347,719006,5.2
380200347,126828,5.2
380200347,124492,5.2
380200347,125527,5.2
380200347,1150188,5.2
380200347,827791,5.2
380200347,12475103,5.2
380200347,13057852,5.2
380200347,124713,4.74692883171144
380200347,818694,4.74692883171144
380200347,1102047,4.74692883171144
380200347,1144034,4.394802124588286
380200347,868006,4.394802124588286
380200347,12009165,4.394802124588286
380200347,160947,4.110960958218893
380200347,1053145,4.110960958218893
380200347,1053056,4.110960958218893
380200347,964049,4.110960958218893
380200347,28899383,4.110960958218893
380200347,1137437,3.875851160999636
380200347,1050333,3.875851160999636
380200347,125978,3.875851160999636
380200347,868129,3.676955262170047
380200347,783299,3.505839284808859
380200347,98351,3.356585566713094
380200347,126454,3.356585566713094
380200347,123937,3.356585566713094
380200347,768284,3.356585566713094
380200347,1011143,3.22490309931942
380200347,124925,3.22490309931942
380200347,896043,3.1075943842694236
380200347,1054167,2.8200959516425304
380200347,125506,2.7406406388125952
380200347,126066,2.7406406388125952
380200347,43608,2.3255106965997814
380200347,783124,2.0554804791094465
380200347,1039524,1.794170454290121
380200347,35531,1.773185282623231
380200347,1124004,0.0
380200347,1132534,0.0
380200347,14673,0.0
380200347,15599,0.0
380200347,12289302,0.0
380200347,17432,0.0
380200347,12499627,0.0
380200347,129925,0.0
380200347,194468,0.0
380200347,12775057,0.0
380200347,19201,0.0
380200347,160567,0.0
380200347,12155295,0.0
380200347,1178306,0.0
380200347,30771,0.0
380200347,18373,0.0
380200347,16730,0.0
380200347,130638,0.0
380200347,893624,0.0
380200347,17313,0.0
380200347,820036,0.0
110803194,12107239,21.213203435596423
110803194,12107337,21.213203435596423
110803194,1054032,16.040012604900895
110803194,126677,15.359476202509741
110803194,126173,15.0
110803194,1044138,15.0
110803194,124658,12.336535794553367
110803194,124796,12.247448713915892
110803194,12108233,10.034555538010304
110803194,1075141,9.312575290610008
110803194,126101,9.257105206932327
110803194,1050232,8.933021550319031
110803194,125175,8.888456505153673
110803194,127587,8.618616364949816
110803194,50934,8.373462967243457
110803194,126454,6.9564864096494
110803194,125129,2.599450889201952
110803194,31645,2.416524902853107
110803194,128021,2.3428301640958202
110803194,35531,2.288807922953445
110803194,711186,2.28340399322387
110803194,127418,2.25462268884104
110803194,351718,2.25462268884104
110803194,13494514,2.25462268884104
110803194,12037265,2.2368240393424617
110803194,124404,2.2100625764218957
110803194,126592,2.203089990874576
110803194,976157,2.192095618547582
110803194,12120718,2.187411464597628
110803194,12189025,2.187411464597628
110803194,166027,2.1604178628012947
110803194,126798,2.106629667213132
110803194,90375,2.106629667213132
110803194,123310,2.0936543356645014
110803194,12828299,2.0932172315402218
110803194,123592,2.08410216000254
110803194,783124,2.063320940182113
110803194,12457048,2.0581795089019814
110803194,85073,2.0379582112277
110803194,62882,2.0022353711074548
110803194,62888,2.0003224332250604
110803194,96266,1.9979216636914952
110803194,60308,1.9898314132096933
110803194,32689,1.980822981291658
110803194,212316,1.980822981291658
110803194,211960,1.980822981291658
110803194,67086,1.980822981291658
110803194,92856,1.980822981291658
110803194,90076,1.980822981291658
110803194,37519,1.980822981291658
110803194,1043105,1.975093267919138
110803194,754028,1.9734388269669463
110803194,160421,1.9615549839198003
110803194,1189092,1.9604931808038966
110803194,1054050,1.9595297304333525
110803194,124733,1.9508915324093448
110803194,124978,1.9468176957740402
110803194,41151,1.9336186768091106
110803194,1054167,1.9333020742321594
110803194,126312,1.926414585503175
110803194,125125,1.9062003379950547
110803194,783299,1.8938152290640335
110803194,124098,1.8748393521038584
110803194,1150261,1.8583553705700455
110803194,45129,1.8516973422464609
110803194,916094,1.8452789598050532
110803194,60906,1.8452013475550366
110803194,12136039,1.8392547932560064
110803194,124333,1.817862328837325
110803194,12121368,1.8174247387979248
110803194,11977102,1.8161156753350864
110803194,124482,1.797978212663854
110803194,768284,1.7931445700261213
110803194,962323,1.7878119533321637
110803194,1038327,1.7736690614130273
110803194,38154,1.7612125472559494
110803194,1045025,1.7474002407106255
110803194,56782,1.725542509511704
110803194,40859,1.7157681022536306
110803194,12094290,1.7146473798430202
110803194,14176,1.6995542325079693
110803194,15251074,1.699225732481398
110803194,736073,1.6969334961073894
110803194,196215,1.6919197441762897
110803194,792133,1.6908453459668533
110803194,1047141,1.6874072071028592
110803194,64152,1.6867769806987858
110803194,62887,1.6867769806987858
110803194,232933,1.6867769806987858
110803194,35511,1.6822493735263107
110803194,956238,1.6755127367358795
110803194,866082,1.666382791931316
110803194,12010043,1.6663119826849442
110803194,127672,1.6614692352526665
110803194,123383,1.6547005383792517
110803194,12369041,1.6547005383792517
110803194,14829708,1.6547005383792517
110803194,608511,1.6547005383792517
110803194,12047133,1.6547005383792517
110803194,12260189,1.6547005383792517
538038710,125686,9.692429928945131
538038710,125024,8.310586558466257
538038710,124845,8.255812050647146
538038710,125351,7.170768507101305
538038710,222109,6.311799055147645
538038710,38893,6.311799055147645
538038710,125929,6.311799055147645
538038710,123908,5.259805215807733
538038710,196774,5.249859305013833
538038710,128198,5.219489952351425
538038710,123871,4.816669303975017
538038710,123748,4.773451861243712
538038710,123310,4.539273966120868
538038710,713094,4.337065767103177
538038710,712021,4.303390965841087
538038710,123754,4.270122009366639
538038710,123902,4.235651106640813
538038710,124102,4.218393496733491
538038710,124933,4.218393496733491
538038710,4005,4.218393496733491
538038710,1081075,4.218393496733491
538038710,125977,4.143089479479018
538038710,124333,4.140872291586038
538038710,159635,4.125310837869417
538038710,1081441,4.115435336479931
538038710,1039524,4.059533917091633
538038710,127686,4.034581581343176
538038710,28900280,3.953538097317137
538038710,12262394,3.953538097317137
538038710,28897278,3.953538097317137
538038710,1046294,3.921367637862712
538038710,41168,3.9153143058376396
538038710,1047070,3.8766239703767846
538038710,346137,3.86913060480665
538038710,124103,3.86913060480665
538038710,55525,3.86913060480665
538038710,125882,3.86913060480665
538038710,125095,3.86913060480665
538038710,36297,3.86913060480665
538038710,1144047,3.86913060480665
538038710,19303,3.86913060480665
538038710,159634,3.868288288796645
538038710,12302153,3.785869136381605
538038710,1135305,3.7707715313444026
538038710,186020,3.707330703734185
538038710,128075,3.6787988718492093
538038710,127443,3.6281676129926215
538038710,12046597,3.5977664643107232
538038710,1054075,3.5939663255801158
538038710,12132537,3.5863461488736044
538038710,12487104,3.5863461488736044
538038710,126596,3.5662221238652014
538038710,124542,3.5208066980743524
538038710,127415,3.446910497369836
538038710,12606590,3.446910497369836
538038710,12506499,3.427935381968347
538038710,124476,3.427935381968347
538038710,12278709,3.427935381968347
538038710,124065,3.427935381968347
538038710,127506,3.427935381968347
538038710,162178,3.427935381968347
538038710,95322,3.427935381968347
538038710,89368,3.427935381968347
538038710,1155152,3.427935381968347
538038710,12074270,3.427935381968347
538038710,124948,3.427935381968347
538038710,127176,3.427935381968347
538038710,126247,3.427935381968347
538038710,42456,3.427935381968347
538038710,62929,3.427935381968347
538038710,13460190,3.427935381968347
538038710,36709,3.427935381968347
538038710,128016,3.3889413687827035
538038710,711186,3.385303898908067
538038710,1103095,3.3735374686900923
538038710,1057262,3.3507653943224085
538038710,125015,3.347622060884984
538038710,96266,3.3361001431815938
538038710,98537,3.3356734595009927
538038710,16523,3.2866036830025713
538038710,42935,3.222309081346924
538038710,12090033,3.2074418411513173
538038710,53823,3.1835166409915803
538038710,128195,3.1493574759876397
538038710,1053056,3.120111397521324
538038710,126689,3.114002766504915
538038710,1032432,3.062379587239721
538038710,18012,3.0222206236716307
538038710,759312,2.9828546472534843
538038710,125793,2.980721786468389
538038710,12442955,2.980721786468389
538038710,11995082,2.980721786468389
