歌单链接	歌单名字
https://music.163.com/playlist?id=2516710903	嵐Arashi Anniversary Tour 5×20 札幌歌单
https://music.163.com/playlist?id=2516476911	ARASHI Anniversary Tour 5×20
https://music.163.com/playlist?id=2519071240	日语 | 隐匿在深海中的怪物
https://music.163.com/playlist?id=2341295415	绝对不容错过的经典情歌
https://music.163.com/playlist?id=2529992188	OLDCODEX Tour G2B1 in 上海 Day1
https://music.163.com/playlist?id=2434789307	『偶像活动』一首两分钟
https://music.163.com/playlist?id=2497564828	【夏目友人帐】软萌的娘口三三叫你起床啦
https://music.163.com/playlist?id=2388906993	KANEKL·東亰喰種
https://music.163.com/playlist?id=2526244781	《双声道》日系环绕
https://music.163.com/playlist?id=2286978595	?『心华V4J』心华日语歌曲收录专题?
https://music.163.com/playlist?id=2517015185	【岚/ Arashi】5x20 anniversary tour歌单
https://music.163.com/playlist?id=2517231208	「5X20」TOUR ARASHI 20周年控歌单
https://music.163.com/playlist?id=2521271591	老板 半杯抹茶~谢谢
https://music.163.com/playlist?id=2063181909	暖阳春草//想把你的喃喃细语都收集到耳旁
https://music.163.com/playlist?id=2169156155	我的英雄学院【燃向bgm】detroit smash！！
https://music.163.com/playlist?id=2464377885	【日剧】无法成为野兽的我们
https://music.163.com/playlist?id=2516530625	“5” is my treasure number
https://music.163.com/playlist?id=2302047732	只要找对了方法，大龄宅女也能轻松脱单
https://music.163.com/playlist?id=2239472530	[日系]舒缓放松，躺在阳光下呼呼大睡
https://music.163.com/playlist?id=2474508856	WHITE ALBUM 2《白色相簿2》
https://music.163.com/playlist?id=2509314864	FGO专属BGM
https://music.163.com/playlist?id=2397079784	『日摇』穿过黑夜 美若黎明 ②
https://music.163.com/playlist?id=2516507660	5×20首日歌单
https://music.163.com/playlist?id=2317688869	终将成为你（やがて君になる）
https://music.163.com/playlist?id=2341348429	听说这些歌与西瓜和冰棒最配了
https://music.163.com/playlist?id=2516683927	ARASHI 5×20 Live TOUR札幌首场
https://music.163.com/playlist?id=2540807441	City pop丨霓虹灯下落幕的繁华
https://music.163.com/playlist?id=2516520213	ARASHI Anniversary Tour 5X20
https://music.163.com/playlist?id=2517429950	【ARASHI】5×20
https://music.163.com/playlist?id=2500396863	【A3!/满开剧团】遇见你们是我一生的幸运
https://music.163.com/playlist?id=2477114820	催眠麦克风☆ヒプノシスマイク-Division Rap Battle
https://music.163.com/playlist?id=2516482440	5×20嵐arashi anniversary tour 歌单
https://music.163.com/playlist?id=2382358043	《GJ部》…ed在最下面…第一首OPed丶
https://music.163.com/playlist?id=2308300799	Happy Sugar Life op/ed/ost
https://music.163.com/playlist?id=2495574547	霓 虹 日语RAP
https://music.163.com/playlist?id=2521479729	爆炸动漫歌单不信来试
https://music.163.com/playlist?id=1993952754	Kawaii Bass | 海夜摘星 圆月下坠 °○
https://music.163.com/playlist?id=2298512877	日系｜悠悠闲闲地度过夏天
https://music.163.com/playlist?id=2276049847	『日系萌电』少年 你渴望力量吗
https://music.163.com/playlist?id=905360857	仿番剧风格|幻想之物语，满溢着光的摇篮
https://music.163.com/playlist?id=2382973303	〖日系早安曲〗要来一杯加糖的牛奶么
https://music.163.com/playlist?id=2253625405	「日系」那曾是我们两人的笑颜
https://music.163.com/playlist?id=2471921252	那些震撼人心的日本纯音乐
https://music.163.com/playlist?id=2531553933	北海道下雪了，有封《情书》
https://music.163.com/playlist?id=2303120948	【掏耳朵福利】那么?掏耳朵要开始了哟~
https://music.163.com/playlist?id=2516550312	嵐| 5x20 ANNIVERSARY TOUR 歌单
https://music.163.com/playlist?id=2516556169	ARASHI-5x20札幌首日
https://music.163.com/playlist?id=2446947492	SBR组曲 我们的道路
https://music.163.com/playlist?id=2127267173	我喜欢你是藏在抽屉里的秘密
https://music.163.com/playlist?id=2415481866	东方中的后摇‖同人音乐的实验元素
https://music.163.com/playlist?id=2313427870	ACG丨令人遐想翩翩却又引人深思的校园生活
https://music.163.com/playlist?id=2466755313	新世代奥特曼主题曲（片头曲）
https://music.163.com/playlist?id=2469112917	KSL-KingSuperLive2018上海
https://music.163.com/playlist?id=2516724396	ARASHI 5x20 Live Tour 歌单
https://music.163.com/playlist?id=2384697056	Animelo Summer Live 2018 Day1 歌单
https://music.163.com/playlist?id=2388175487	斑斓滤波‖Future Funk/Vaporwave
https://music.163.com/playlist?id=2485170507	海猫鸣泣之时 人声OP ED
https://music.163.com/playlist?id=2458357693	假面骑士主题曲（平成）
https://music.163.com/playlist?id=2341347384	元气动漫神曲强势来袭
https://music.163.com/playlist?id=2454211669	日系?其实我们都习惯了自我治愈
https://music.163.com/playlist?id=2382638452	【双声道】男女声 左右声道（耳机福利）
https://music.163.com/playlist?id=2516511552	嵐5×20札幌初日
https://music.163.com/playlist?id=2400013734	神户砂糖
https://music.163.com/playlist?id=2465564815	中学圣日记 日剧 2018
https://music.163.com/playlist?id=2466653234	未来有你?初音未来2018成都巡演 顺序已排好
https://music.163.com/playlist?id=2486249383	和風 | 散落的櫻花 逝去的人
https://music.163.com/playlist?id=2513536091	第69届NHK红白歌会（2019新年）
https://music.163.com/playlist?id=2408230971	日语｜不听完全不知道好听系列?
https://music.163.com/playlist?id=2446098269	您的三十五＋一首神曲 请签收～
https://music.163.com/playlist?id=2454117491	水树奈奈live island+台湾场歌单
https://music.163.com/playlist?id=2454586268	久石让?(日系纯音乐)
https://music.163.com/playlist?id=2392568278	【2018未来有你】演唱会的北京日场歌单
https://music.163.com/playlist?id=2449249693	MIKU WITH YOU 未来有你 2018中国巡演歌单
https://music.163.com/playlist?id=2001392217	无论何时我们的恋情都是10厘米。(原声集)
https://music.163.com/playlist?id=2355006070	道枝駿佑好きな歌、関係の歌及び歌った歌
https://music.163.com/playlist?id=2475159741	《深夜食堂》1-4季BGM【最全无重复】
https://music.163.com/playlist?id=2468343873	日剧 铁证悬案～真实之门 第二季剧中曲
https://music.163.com/playlist?id=2420344228	プラトン·柏拉图恋人
https://music.163.com/playlist?id=2472000513	ヒプノシスマイク－ Division Rap Battle
https://music.163.com/playlist?id=2488304640	2018初音未来有你演唱会(上海场)
https://music.163.com/playlist?id=2025204444	citrus～柑橘味香气～
https://music.163.com/playlist?id=2383678349	ASL2018 “OK!”-Day1
https://music.163.com/playlist?id=2481276455	龙珠（超、GT、Z、AF、改、英雄、剧场版）
https://music.163.com/playlist?id=2363017076	刀剑乱舞音乐剧
https://music.163.com/playlist?id=2438156852	【爱上火车】PureStation背景音乐
https://music.163.com/playlist?id=2516489712	ARASHI Anniversary Tour 5×20 全曲目 5x20
https://music.163.com/playlist?id=2349220573	NEWS15th Anniversary Live 2018 Strawbery
https://music.163.com/playlist?id=2450409114	(生) 林檎博'18 -不惑の余裕-
https://music.163.com/playlist?id=968274679	「梦幻诗集」手摇织梦的恣意幻想
https://music.163.com/playlist?id=2400225996	女声の控｜心若向阳 何惧忧伤
https://music.163.com/playlist?id=2463790985	青春猪头少年不会梦到兔女郎学姐
https://music.163.com/playlist?id=2346124488	B站COC部分跑团OPED集合（简介附目录说明）
https://music.163.com/playlist?id=2480944086	「KING?SUPER?LIVE?2018?in?上海」经典回顾
https://music.163.com/playlist?id=2229098211	ヒプノシスマイク -Division Rap Battle
https://music.163.com/playlist?id=960235400	被掩盖的，花朵之名
https://music.163.com/playlist?id=2493028090	【吉他前奏】一颗化入心田的蜜糖
https://music.163.com/playlist?id=2379893404	「日系／前奏向」指尖悦动的音符与双耳共鸣
https://music.163.com/playlist?id=2516529223	嵐 ARASHI 5×20 Anniversary
https://music.163.com/playlist?id=2421645549	『励志』頑張って！为了梦中的你而奔跑。
https://music.163.com/playlist?id=2488247617	【日系】每首歌都是一串美丽密码
https://music.163.com/playlist?id=2393695305	燃-逆袭反杀曲『开挂神曲』＋澤野七大神曲
https://music.163.com/playlist?id=2326480670	日系丨霓虹国的“新式”英语
https://music.163.com/playlist?id=2460587168	KING SUPER LIVE 2018 in 上海
https://music.163.com/playlist?id=2471419966	BGM之魂 | 走进那些日本配乐大师
https://music.163.com/playlist?id=2212739105	想送你一颗长生不老的少女心
https://music.163.com/playlist?id=2390107486	OLDCODEX 2018tour “G2B1” SETLIST A
https://music.163.com/playlist?id=989786093	「日系」书写名为崩伤的美好
https://music.163.com/playlist?id=2333249254	◎冬日恋歌|想和你一起度过寒冷
https://music.163.com/playlist?id=2363623001	回到远方的天空时，樱花将飘落凋谢。
https://music.163.com/playlist?id=2516619032	岚5x20演唱会 札幌歌单
https://music.163.com/playlist?id=2379079158	Division Rap Battle_
https://music.163.com/playlist?id=2498550608	春茶翻唱原声合集
https://music.163.com/playlist?id=2025332127	『日系|女声|ACG』μ's我们是合而为一的光芒
https://music.163.com/playlist?id=2501196712	我们由奇迹构成
https://music.163.com/playlist?id=2282752254	我们孤独的太过相似
https://music.163.com/playlist?id=2409982777	FALCOM jdk BAND TOUR 2018~奇迹之轨迹~
https://music.163.com/playlist?id=2383962272	好医生日剧官方曲目（グッド?ドクター）
https://music.163.com/playlist?id=2516570615	ARASHI 5X20 ANNIVERSARY TOUR
https://music.163.com/playlist?id=2280739634	『近几年游戏改或轻小说改动漫』 OP
https://music.163.com/playlist?id=2457907799	假面骑士 铠武
https://music.163.com/playlist?id=2511736186	『池袋霓虹灯街的三十种色调』
https://music.163.com/playlist?id=2492834947	中学聖日記
https://music.163.com/playlist?id=2519788846	抬头看看吧，看那天上的繁星
https://music.163.com/playlist?id=2315486746	w-inds.2018《100》live歌单
https://music.163.com/playlist?id=2398003846	初音未来2018魔法未来东京演唱会
https://music.163.com/playlist?id=2383317790	少女歌剧★position zero！
https://music.163.com/playlist?id=2209854576	『日系』·蒸汽波·复古
https://music.163.com/playlist?id=2196659426	「念念手纪」电影原声带
https://music.163.com/playlist?id=2478824169	日系｜在这虚张声势的世界里活下去
https://music.163.com/playlist?id=2380155834	KING SUPER LIVE 2018 上海 完整版鸭
https://music.163.com/playlist?id=2301805180	「日系」声优叫chuang系列 慎入慎入！
https://music.163.com/playlist?id=2393473051	未来有你2018北京站
https://music.163.com/playlist?id=2385940096	初音未来「魔法未来2018」东京场演唱会曲目
https://music.163.com/playlist?id=2266419016	COMPASS-战斗天赋解析系统
https://music.163.com/playlist?id=2106774050	唯美浪漫主义*bl ?动画＆漫画 《19天》
https://music.163.com/playlist?id=2388641363	魔法未来2018★33首大阪场＆东京场
https://music.163.com/playlist?id=2409581415	[强迫症福利]少女歌剧歌单（时间顺序排列）
https://music.163.com/playlist?id=2280508876	回忆杀！！经典日本动漫插曲
https://music.163.com/playlist?id=2052958344	『Division Rap Battle』ヒプノシスマイク
https://music.163.com/playlist?id=2382265287	【日剧】《老司机的爱情故事》
https://music.163.com/playlist?id=2275647286	威风堂堂 ♂ 大合集~
https://music.163.com/playlist?id=2516875093	ARASHI 5×20 Anniversary Tour
https://music.163.com/playlist?id=2516661760	5x20 anniversary tour【11.16】札幌
https://music.163.com/playlist?id=2250602082	刀剑乱舞近侍曲集
https://music.163.com/playlist?id=513275423	来自羽生结弦的itouch
https://music.163.com/playlist?id=2294026256	朝花夕誓《为离别之朝饰上约定之花》
https://music.163.com/playlist?id=2122451681	Hyde 黒ミサ(黑弥撒)2018
https://music.163.com/playlist?id=2395929678	日剧《人生删除事务所》
https://music.163.com/playlist?id=2232585065	水无月菌视频BGM收集
https://music.163.com/playlist?id=984423190	compass战斗天赋解析系统?
https://music.163.com/playlist?id=2051610235	MARETU(马热土/极恶p)持续更新中
https://music.163.com/playlist?id=2444737751	KING SUPER LIVE KSL2018上海场10.19已全
https://music.163.com/playlist?id=2391066551	溺水小刀插曲/小松菜奈你真幸运
https://music.163.com/playlist?id=2042752205	适合睡觉前听的温柔日语歌
https://music.163.com/playlist?id=2394843504	【日系】感情点火装置，就绪
https://music.163.com/playlist?id=894211265	索隆（路痴）！海贼王单曲
https://music.163.com/playlist?id=2145678960	可愛くなりたい想要变得可爱
https://music.163.com/playlist?id=2226970083	米津玄師（八爷） 自选/精选
https://music.163.com/playlist?id=888261692	日本诡异歌曲〈含笼中鸟等暗黑童谣〉
https://music.163.com/playlist?id=805700267	动漫《偶像活动》一二季歌曲全收录
https://music.163.com/playlist?id=2176580497	火影忍者OP-全收录（放送顺序排列）
https://music.163.com/playlist?id=725829033	橙光游戏《诸神的黄昏》bgm
https://music.163.com/playlist?id=2329214800	進擊の 巨人第三季＋特选集
https://music.163.com/playlist?id=2272650799	MUSE DASH游戏原声音乐;章节:Origin+扩展包
https://music.163.com/playlist?id=2134027970	日剧「致命之吻」OST 原声带（全）
https://music.163.com/playlist?id=884897241	機動戦士ガンダムSEED&SEED DESTINY
https://music.163.com/playlist?id=929343176	名侦探柯南剧场版片尾曲?
https://music.163.com/playlist?id=2290682365	unravel原版
https://music.163.com/playlist?id=2102941987	日本和风TRAP
https://music.163.com/playlist?id=2452148454	青春猪头少年不会梦到兔女郎学姐
https://music.163.com/playlist?id=2193936448	日語說唱丨你 的 浪 人 朋 友 也 愛 炫 技
https://music.163.com/playlist?id=775493707	少女与战车 · 角色歌合集
https://music.163.com/playlist?id=776831667	甜系开口跪/作业｜很甜很甜的恋爱日语歌
https://music.163.com/playlist?id=2414287426	2018秋季日剧主题曲（更新中）
https://music.163.com/playlist?id=892223937	物语系列OP/ED全收集（动画放送序
https://music.163.com/playlist?id=738844198	尼尔机械纪元你想听的乐曲
https://music.163.com/playlist?id=2527440720	等待一个简常的平行主义者
https://music.163.com/playlist?id=2008938199	那些男人听了都想犯♂罪的正太音歌曲
https://music.163.com/playlist?id=2076105638	TK from 凛として時雨 - Unravel
https://music.163.com/playlist?id=621683857	HoneyWorks声优版合集
https://music.163.com/playlist?id=2232572955	超好听的日语歌曲推荐
https://music.163.com/playlist?id=968305820	fateOP和ED合集
https://music.163.com/playlist?id=2111943630	『?全25曲+drama?』Division Rap Battle
https://music.163.com/playlist?id=2387661031	『东方』樱色的回忆在风中绽放
https://music.163.com/playlist?id=2330142324	冷暖变幻 | 朦胧而真实的世界
https://music.163.com/playlist?id=887511316	《烟花》电影原声带
https://music.163.com/playlist?id=2491947382	【治愈】如果可以，我想住进你的心里
https://music.163.com/playlist?id=2433972512	青春猪头少年不会梦到兔女郎学姐op ed原声
https://music.163.com/playlist?id=2530341285	一周日语新歌推荐（11/24~11/30)
https://music.163.com/playlist?id=2174851317	Megalo Box 原声 【最新精选整理】
https://music.163.com/playlist?id=2514165472	『日语』 以后我们跳广场舞就用这首音乐吧
https://music.163.com/playlist?id=2405436633	请允许我爱你，别问值不值得
https://music.163.com/playlist?id=2024661331	心做し男声哭腔（欢迎补充）
https://music.163.com/playlist?id=2430215680	【日系摇滚|中国元素】激燃的中华情结
https://music.163.com/playlist?id=2172413184	東京-(吃货-食尸鬼)-喰種/トーキョーグール
https://music.163.com/playlist?id=1986380824	"【干物妹！小埋】两季OP,ED,角色歌合集"
https://music.163.com/playlist?id=2272337634	日系|予你我全部的温柔
https://music.163.com/playlist?id=2461650193	〖治愈女声〗温柔的歌，送给温柔的你
https://music.163.com/playlist?id=2229888386	高达最受欢迎40曲，同步NHK2018投票结果
https://music.163.com/playlist?id=2488075369	「日系」愿你被这世界温柔以待
https://music.163.com/playlist?id=2470305428	avex 动漫歌曲宅急便 Part. 2
https://music.163.com/playlist?id=2469716773	日系抒情▽如果坚持很困难，停下也没关系
https://music.163.com/playlist?id=831992350	不论哪一首都可以吹爆的神曲们
https://music.163.com/playlist?id=2337511111	假面骑士主题曲(一号到zi-o)
https://music.163.com/playlist?id=2529613087	日式绮丽｜冬日暖阳里的温柔呢喃
https://music.163.com/playlist?id=2253569622	「日系」为了不再后悔，为了不再受伤
https://music.163.com/playlist?id=2414120504	【教师节】明天叫你家长来一趟
https://music.163.com/playlist?id=2313414279	「朝花夕拾」我在旧时光的深处等你
https://music.163.com/playlist?id=2292917174	吉他，贝斯，鼓和日本女孩
https://music.163.com/playlist?id=2213966536	日系 | 有时候也需要停下来 喘口气
https://music.163.com/playlist?id=535667216	经典日漫主题曲
https://music.163.com/playlist?id=929682565	高达Seed & Seed-Destiny 全OP、ED、IN
https://music.163.com/playlist?id=2400479749	日系丨向着未来，向着光的方向前行
https://music.163.com/playlist?id=2349469723	「日系独立」一人在日和广场上晃荡
https://music.163.com/playlist?id=2059601250	Unnatural 日剧  2018
https://music.163.com/playlist?id=2243548919	『日系/毕业季』能遇见你真是太好了
https://music.163.com/playlist?id=2091233132	『日系|女声|ACG』Aqours-思念合而为一吧
https://music.163.com/playlist?id=2264733653	什么才算是初恋呢～。
https://music.163.com/playlist?id=2240390314	「日系」假如成长有声音，而时光有形状
https://music.163.com/playlist?id=2038608195	『和风物哀』花柳街 歌舞伎 江户浮世绘
https://music.163.com/playlist?id=826783636	『H』我怕了网易爸爸
https://music.163.com/playlist?id=2137817994	传统器乐赏：尺八的苍凉与恬静
https://music.163.com/playlist?id=2046973237	爱与希望｜小天使的轻声细语
https://music.163.com/playlist?id=2303939525	日系励志|如阳光般灿烂，鼓舞你前行
https://music.163.com/playlist?id=2259810253	夏日花火祭|仲夏夜，风物诗，烟花火
https://music.163.com/playlist?id=2156782354	『致逝者』心爱的人，永远守护着你
https://music.163.com/playlist?id=2122586943	『软音萌电』医疗兵就位，恶势力散退！
https://music.163.com/playlist?id=2221264999	「日系女声」 飘荡在灵魂深处的旋律
https://music.163.com/playlist?id=2154840179	【女声控】夏の美麗，幻化为人鱼般的声弦?
https://music.163.com/playlist?id=805407063	少女心?｜恋爱是颗苹果糖
https://music.163.com/playlist?id=2295020219	「ACG催泪」听其前奏，泪已不止
https://music.163.com/playlist?id=2387928091	日语 | 与孤独共坠万丈深渊
https://music.163.com/playlist?id=2194069699	「行走世间，全是妖怪」
https://music.163.com/playlist?id=2032706580	复习累了！听完忍不住伸个懒腰の温柔系
https://music.163.com/playlist?id=2328272659	日系青春男声丨成长岁月 青春无悔
https://music.163.com/playlist?id=2298808550	这位同学 打扰一下，有个恋爱想和你谈谈
https://music.163.com/playlist?id=2226230944	无限循环！40首日系温柔男声
https://music.163.com/playlist?id=2115599010	日系｜把星星藏进口袋 再加一些糖
https://music.163.com/playlist?id=2336082594	动漫中的“日剧跑”，同样牵动人心
https://music.163.com/playlist?id=512000817	【开口跪】Aimer30首最佳入坑金曲集锦
https://music.163.com/playlist?id=2332435213	日系丨透明少女与漫长白昼里的失语症
https://music.163.com/playlist?id=2331078197	日语｜想找一个天真活泼可爱的女朋友
https://music.163.com/playlist?id=2140895458	请问您今天要来点狗粮吗？丨虐狗动画小盘点
https://music.163.com/playlist?id=2075052112	燃系｜渐进的鼓点 从身体里满溢而出的热血
https://music.163.com/playlist?id=2137215049	【日系燃曲】吾，即是为战斗而存在
https://music.163.com/playlist?id=948528457	【黑化/病娇】·少年音
https://music.163.com/playlist?id=2468505578	霓虹国式清新旋律|天空画游云，暖阳逗清风
https://music.163.com/playlist?id=2437540105	日系抒情?过耳不忘的惊艳女声
https://music.163.com/playlist?id=2184860868	[日系]节奏和热血，建议犯困时食用
https://music.163.com/playlist?id=2213800080	「日系柔情」栽进你盛满繁星的眼眸里
https://music.163.com/playlist?id=2292574479	日系?霓虹深处波动着的城市频率
https://music.163.com/playlist?id=2113963186	【日系】毒系女声与轻快电音的完美结合
https://music.163.com/playlist?id=2305224666	「日系」冷门良曲|在时光里等你牵我手
https://music.163.com/playlist?id=2206554259	【前奏控》叮叮咚咚の日系小调~
https://music.163.com/playlist?id=2198256999	『日系治愈』少年啊你眉眼如画
https://music.163.com/playlist?id=2272696855	那些思念的夏天，抚慰些许疲惫的心
https://music.163.com/playlist?id=2330269039	失败者的飞翔 | 用尽全力的爱这个世界
https://music.163.com/playlist?id=2180822480	「日系」想和你一样做个明媚的人
https://music.163.com/playlist?id=2429239965	日系丨空旷灵魂与寂寥回响
https://music.163.com/playlist?id=728854791	日语 | 将整个宇宙重新归零再出发
https://music.163.com/playlist?id=977425037	「予你情书」明年一起去看樱花吧
https://music.163.com/playlist?id=2379652246	“笨蛋，你才不是什么废物”
https://music.163.com/playlist?id=2075331099	【女声控】美到窒息，化与灵魂共鸣的音符?
https://music.163.com/playlist?id=2176407608	魔法料理：50%电音加上50%萌音！
https://music.163.com/playlist?id=2147760874	无限循环！40首日系悦耳R&B女声
https://music.163.com/playlist?id=894809345	日系恋歌｜从很久以前就喜欢你了
https://music.163.com/playlist?id=597840283	〖萌单②〗教你如何凌静的去听幼女唱歌~
https://music.163.com/playlist?id=2286928077	?『洛天依V4J』洛天依日语歌曲收录专题?
https://music.163.com/playlist?id=736042154	正太向的正太音的病娇正太控(或se气(日向）
https://music.163.com/playlist?id=586780436	【P主科普48】ナユタン星人
https://music.163.com/playlist?id=2385034760	日语｜孤寂宁静的夜渴望游荡宇宙°
https://music.163.com/playlist?id=942360548	火影忍者OP顺序合集
https://music.163.com/playlist?id=2333213931	◎若风过境|与你共享同一副耳机
https://music.163.com/playlist?id=2170081433	东 京 口食 禾中【食尸鬼 喰种】
https://music.163.com/playlist?id=2180830258	City?pop?|?脱丧俱乐部里的复古蜜色
https://music.163.com/playlist?id=2005125754	√石开木金Iuohg oykoT
https://music.163.com/playlist?id=2014904282	『日系男声』触摸喉结，享受这迷人的声音吧
https://music.163.com/playlist?id=2126841060	曾经有一个独眼の王叫做金木研『北岛彻向』
https://music.163.com/playlist?id=2323595265	日系?用最美的青春追逐诗与远方
https://music.163.com/playlist?id=775372535	崩坏3官方Impact-Original Soundtrack
https://music.163.com/playlist?id=2056960641	【燃向】 精选泽野弘之燃曲集
https://music.163.com/playlist?id=2377215344	日系π 轻柔的梦 硬糖般的心悄然化去外壳
https://music.163.com/playlist?id=2359980089	可爱向日语||轻柔软糯，清香甘甜
https://music.163.com/playlist?id=2476765406	「日系情绪」从心碎到愈合，从悲伤到喜乐
https://music.163.com/playlist?id=2012930778	「日系」森林低语 少女独舞
https://music.163.com/playlist?id=2270736941	与猫共眠于清风徐夏
https://music.163.com/playlist?id=898328279	神奇宝贝/宠物小精灵OP正确顺序体验版
https://music.163.com/playlist?id=2270508105	『日系女声』给她五秒，惊艳你的双耳⑤
https://music.163.com/playlist?id=942659647	日语 | 悲伤歌词邂逅欢喜小调 跳支探戈吧
https://music.163.com/playlist?id=2127435358	『音乐童话』精灵吟唱 | 如梦似幻
https://music.163.com/playlist?id=696989124	少女终末旅行（原声集）
https://music.163.com/playlist?id=476409294	超级可爱甜到心里的日语歌
https://music.163.com/playlist?id=2332738150	抹茶味日系纯音
https://music.163.com/playlist?id=715974527	茶理理在唱歌
https://music.163.com/playlist?id=900015499	『狂気·JAZZ』一起沉溺在爵士深渊
https://music.163.com/playlist?id=2318990102	昭和乐园 | 京都梦华录：和风良曲
https://music.163.com/playlist?id=2250535915	再睡一夏|今夏也是非常令人安心的味道
https://music.163.com/playlist?id=2237229354	[日系]40首无前奏，用嗓音征服你的听觉神经
https://music.163.com/playlist?id=738414719	海贼王OP 21首 ED 18首 顺序合集
https://music.163.com/playlist?id=2000189542	诡异风｜绯色月下，爱丽丝的舞踏会
https://music.163.com/playlist?id=2217956735	混迹于霓虹国40年的复古节奏
https://music.163.com/playlist?id=929971396	「日系病娇」 喜欢你到崩坏。
https://music.163.com/playlist?id=987499428	『治愈』おはよう。治愈你早起疲惫的心?
https://music.163.com/playlist?id=2194679585	日系 | 向孤独者献上深白色的花束
https://music.163.com/playlist?id=815640663	『日系』有一种调皮叫小清新~
https://music.163.com/playlist?id=2160130548	「无前奏日语歌」你是开在我心尖的花呀
https://music.163.com/playlist?id=2086961288	「日式森系」栀子花年少她
https://music.163.com/playlist?id=2181436358	【日系&ACG】圣者与精灵共咏的契绊诗
https://music.163.com/playlist?id=485320797	头文字D中那些爆燃的BGM
https://music.163.com/playlist?id=2109852056	「日系抒情」|直抵你的内心
https://music.163.com/playlist?id=751675925	暖声柔语和千疮百孔的心
https://music.163.com/playlist?id=978181000	碎花糖果//少女摇曳的裙摆与温柔的低语
https://music.163.com/playlist?id=524203142	日本Trap：迷幻之罠．奈落之底
https://music.163.com/playlist?id=1997783436	【后街女孩 Back Street Girls】 OP/ED/OST
https://music.163.com/playlist?id=452723305	《你的名字。》原声带 君の名は。
https://music.163.com/playlist?id=2025375986	刀剑乱舞音乐剧
https://music.163.com/playlist?id=894736116	如何优雅地逼疯你的室友？
https://music.163.com/playlist?id=518699807	〖日语/软萌萝莉音〗是时候卖个萌了
https://music.163.com/playlist?id=954645801	【日系】睡前，来一杯梦吧
https://music.163.com/playlist?id=879101411	日系| 沉溺于深海，无从寄托的孤独灵魂
https://music.163.com/playlist?id=2257831575	「日系男声」直击灵魂的呼唤
https://music.163.com/playlist?id=813775157	抒情/日语：内心萦绕的只有初遇时的温暖
https://music.163.com/playlist?id=757381744	日系感动｜因为花自然会继续开放
https://music.163.com/playlist?id=531206643	远古物语｜精灵的咏唱
https://music.163.com/playlist?id=827912183	「日系」那些细腻温柔的女声＋做作业专用
https://music.163.com/playlist?id=965365245	香草布丁●今天份的少女心已到账，请签收
https://music.163.com/playlist?id=1986596217	【主角BGM】声音奏响，统领全局
https://music.163.com/playlist?id=2534885022	【日系女声】不来点日式轻摇滚吗
https://music.163.com/playlist?id=2441490238	清冷孤寂|快乐是浮上水面的呼吸 痛苦是海底
https://music.163.com/playlist?id=2500936194	冬日恋歌，暖心私享歌单
https://music.163.com/playlist?id=2384930472	温柔捕捉网 | 在慵懒声线中融化成温柔本身
https://music.163.com/playlist?id=2342277912	蓝莓味气泡水°
https://music.163.com/playlist?id=2296601213	青柠味复古 ? 凌步夏傍西海岸的空幻
https://music.163.com/playlist?id=2344354591	【节奏控】一听就上瘾的惊艳女声④
https://music.163.com/playlist?id=1997189512	北欧民谣 | 赐你一剂澄净安逸的心灵圣药
https://music.163.com/playlist?id=2530878657	30首比你年纪还大但是你一定听过的歌曲
https://music.163.com/playlist?id=2535613680	Taylor Swift Reputation Stadium Tour
https://music.163.com/playlist?id=2498500112	欧洲民谣&经典 不再有的500英里
https://music.163.com/playlist?id=2508138038	The Beatles Live(贫民能听全集Vol.2)
https://music.163.com/playlist?id=2544391282	ItGripsMe
https://music.163.com/playlist?id=2545530293	你又在听电音
https://music.163.com/playlist?id=2493587847	skam意大利 | 羞耻bgm①②合辑
https://music.163.com/playlist?id=2449672884	Blossoms?-?Sunday?Morning?Coming?Down
https://music.163.com/playlist?id=2530468507	分给你Christopher的另一只耳机
https://music.163.com/playlist?id=2445787153	【苹果手机铃声】清新无法抗拒的神曲
https://music.163.com/playlist?id=2511578202	小众英文|在这段美好旋律里 与你与茶与甜蜜
https://music.163.com/playlist?id=2509550703	凌乱蜜糖，无邪时光
https://music.163.com/playlist?id=2449874373	电影丨A Star Is Born/一个明星的诞生 OST
https://music.163.com/playlist?id=1998997270	经典圣诞歌曲，气氛烘托MAX！
https://music.163.com/playlist?id=2442341864	初秋 | 时有微凉不是风
https://music.163.com/playlist?id=2123384012	【Popping】如何表达音乐系列
https://music.163.com/playlist?id=2345987661	「欧美伤感」我想忘记，却不知从何忘起
https://music.163.com/playlist?id=2414960807	内容引起极度舒适
https://music.163.com/playlist?id=2476271494	怪我孤独成疾，无药可医
https://music.163.com/playlist?id=2397486002	“你是特别喜欢胡思乱想的人吗”
https://music.163.com/playlist?id=2250215894	[战地系列]机瞄拉大栓专用音乐
https://music.163.com/playlist?id=1997166218	「骨子里的 Old School」
https://music.163.com/playlist?id=2349813396	／喜欢汽水味儿的你 我能请你吃甜点吗
https://music.163.com/playlist?id=2365161439	人间骚浪指南°
https://music.163.com/playlist?id=2350739177	空灵男嗓：你是我隐匿于星辰的秘密
https://music.163.com/playlist?id=2426983936	生活没有那么奇妙 但有你才会变得美好
https://music.163.com/playlist?id=2172125110	嘘，听他们为你唱首情歌
https://music.163.com/playlist?id=2476416053	还在暗恋？一封歌单情书拿去表白
