955114,舞曲
14273988,欧美
14273988,流行
14273988,影视原声
104700,欧美
104700,兴奋
104700,儿童
431181,欧美
431181,流行
431181,影视原声
12979735,欧美
12979735,流行
12979735,影视原声
14054,治愈
14054,日语
2868,华语
2868,欧美
127019,韩语
127019,清新
127019,治愈
56597,欧美
56597,流行
102714,欧美
102714,兴奋
102714,影视原声
102714,流行
102714,摇滚
18559,日语
18559,治愈
18559,学习
18559,流行
20799,日语
20799,ACG
837443,韩语
837443,另类/独立
837443,流行
124701,韩语
124701,治愈
1192133,韩语
1192133,治愈
1022081,韩语
1022081,治愈
22231,日语
22231,清新
22231,浪漫
22231,ACG
22231,夜晚
12808041,韩语
12808041,电子
12808041,舞曲
1146025,电子
1146025,清新
1146025,欧美
22410,日语
22410,ACG
22410,思念
14057051,日语
14057051,ACG
14057051,伤感
14057051,感动
7225,欧美
7225,说唱
7225,快乐
102027,欧美
102027,摇滚
102027,金属
102027,流行
102027,游戏
102027,R&B/Soul
839108,欧美
839108,电子
839108,轻音乐
14025458,欧美
14025458,另类/独立
14025458,影视原声
101991,欧美
101991,流行
16069,欧美
16069,轻音乐
16069,伤感
104501,欧美
104501,爵士
104501,夜晚
53362,欧美
53362,电子
53362,快乐
69608,运动
69608,欧美
69608,小语种
43608,欧美
43608,电子
161420,日语
161420,流行
161420,浪漫
161420,治愈
161420,感动
999195,下午茶
999195,流行
999195,欧美
999195,电子
999195,治愈
123769,韩语
123769,R&B/Soul
123769,流行
123769,治愈
12326169,欧美
12326169,浪漫
12326169,另类/独立
30783,欧美
30783,流行
30783,清新
14748,日语
14748,ACG
14748,运动
16432,日语
16432,治愈
16432,ACG
18344,日语
18344,R&B/Soul
16999,日语
16999,90后
16999,ACG
126339,韩语
1060019,欧美
1060019,电子
1060019,流行
127210,韩语
127210,舞曲
127210,经典
157414,韩语
157414,欧美
157414,影视原声
13047453,欧美
13047453,流行
13047453,影视原声
46138,欧美
46138,影视原声
99898,韩语
12108042,日语
12108042,R&B/Soul
12108042,治愈
15557,日语
15557,流行
15557,ACG
12095275,欧美
12095275,流行
12095275,电子
12095275,清新
12095275,经典
12095275,另类/独立
12095275,伤感
1060215,欧美
1060215,另类/独立
1060215,伤感
12155296,日语
12155296,游戏
12155296,ACG
18357,日语
18357,ACG
18357,经典
12041119,韩语
12041119,流行
12041119,浪漫
33989,欧美
33989,安静
33989,经典
58644,欧美
58644,爵士
58644,怀旧
160729,日语
160729,治愈
14629,日语
14629,夜晚
14629,浪漫
886132,欧美
886132,电子
886132,酒吧
20088,日语
20088,轻音乐
20088,治愈
20088,另类/独立
20088,摇滚
17028,日语
161961,日语
161961,ACG
161961,经典
128177,韩语
128177,流行
128177,电子
44266,欧美
44266,流行
44266,性感
103399,欧美
103399,轻音乐
103399,治愈
12348095,欧美
12348095,另类/独立
21196,日语
21196,治愈
35398,清晨
35398,轻音乐
35398,古风
12194338,欧美
12194338,流行
12194338,世界音乐
15852,日语
15852,另类/独立
15852,快乐
69270,欧美
69270,韩语
69270,游戏
1081865,韩语
127236,韩语
13063048,欧美
13063048,安静
13063048,经典
22026,日语
22026,摇滚
22026,流行
126011,韩语
126011,影视原声
12279476,韩语
12279476,R&B/Soul
12279476,另类/独立
12140507,欧美
12140507,流行
12140507,世界音乐
308297,欧美
308297,电子
308297,另类/独立
382094,日语
382094,电子
382094,兴奋
16759,日语
16759,摇滚
16759,兴奋
34540,欧美
34540,影视原声
780003,电子
780003,欧美
780003,舞曲
301757,欧美
301757,流行
301757,旅行
301757,说唱
301757,快乐
301757,电子
301757,夜晚
21132,日语
21132,流行
21132,治愈
12647860,韩语
12647860,流行
12007433,怀旧
12007433,日语
12007433,80后
86496,后摇
86496,孤独
86496,欧美
1181313,欧美
1181313,摇滚
1181313,另类/独立
90517,欧美
90517,乡村
90517,怀旧
12344932,影视原声
12344932,儿童
12344932,欧美
123754,韩语
123754,日语
123754,华语
12073848,日语
12073848,孤独
12073848,ACG
12073848,夜晚
896584,欧美
896584,流行
896584,兴奋
15675,日语
15675,学习
15675,治愈
15675,流行
15675,孤独
16823,日语
16823,影视原声
16823,ACG
16823,治愈
125629,韩语
125629,夜晚
125629,安静
139072,欧美
139072,电子
139072,酒吧
40425,欧美
40425,说唱
40425,电子
126277,韩语
126277,思念
126277,清新
126277,日语
12073222,韩语
12073222,流行
29971,欧美
29971,影视原声
102028,欧美
102028,流行
102028,性感
128075,韩语
128075,清新
128075,治愈
128075,流行
128075,浪漫
32665,说唱
32665,欧美
321806,欧美
321806,摇滚
321806,另类/独立
12746420,欧美
12746420,摇滚
12746420,另类/独立
12389061,日语
12389061,另类/独立
12389061,快乐
126721,韩语
126721,流行
126721,说唱
126721,快乐
126721,90后
12080346,轻音乐
12080346,治愈
12080346,韩语
123493,韩语
123493,说唱
123493,另类/独立
832038,日语
832038,兴奋
832038,ACG
18339,日语
18339,影视原声
18339,ACG
1050208,日语
1050208,兴奋
1050208,ACG
16456,日语
16456,学习
16456,清新
16456,流行
16456,电子
12263195,欧美
12263195,流行
12263195,电子
15011,日语
161367,日语
161367,影视原声
19859,日语
19859,ACG
15783,日语
15783,另类/独立
15783,ACG
15548,日语
15548,学习
15548,清新
33368,运动
33368,欧美
33368,流行
866097,日语
866097,夜晚
866097,孤独
866097,摇滚
866097,兴奋
866097,治愈
866097,流行
747030,欧美
747030,流行
747030,电子
1181020,欧美
1181020,流行
1181020,电子
1181020,舞曲
14759,日语
14759,旅行
14759,影视原声
15927,日语
15927,ACG
15927,治愈
100036,欧美
100036,流行
100036,清新
1039524,清新
1039524,治愈
1039524,韩语
1039524,流行
1039524,浪漫
45835,欧美
45835,治愈
45835,放松
1181215,韩语
1181215,电子
1181215,舞曲
13049055,欧美
13049055,电子
13049055,另类/独立
13080654,欧美
13080654,孤独
13080654,另类/独立
351716,日语
351716,ACG
351716,流行
141621,欧美
141621,影视原声
141621,ACG
947042,日语
947042,治愈
947042,感动
17306,ACG
17306,日语
12068095,欧美
12068095,说唱
12068095,电子
12475614,日语
12475614,ACG
12475614,兴奋
21009,日语
21009,孤独
21009,摇滚
16800,日语
16800,思念
62646,欧美
62646,流行
62646,电子
62646,清新
62646,经典
18303,日语
18303,ACG
18303,思念
17635,日语
159634,韩语
159634,流行
159634,网络歌曲
127140,韩语
127140,安静
37520,欧美
37520,说唱
48525,欧美
48525,浪漫
48525,放松
17642,日语
17642,夜晚
17642,孤独
160131,日语
160131,ACG
124999,韩语
124999,怀旧
124999,安静
124999,治愈
123706,韩语
125115,韩语
125115,R&B/Soul
125115,另类/独立
716002,韩语
716002,思念
716002,流行
123362,韩语
123362,思念
123362,流行
12046706,韩语
12046706,R&B/Soul
12046706,另类/独立
12060047,欧美
12060047,流行
12060047,驾车
893484,欧美
893484,电子
893484,清新
743143,日语
743143,影视原声
743143,ACG
35366,欧美
35366,流行
35366,治愈
125231,韩语
125231,流行
123429,韩语
123429,影视原声
123429,经典
126476,韩语
126476,另类/独立
126476,流行
126476,快乐
126476,清新
21318,日语
21318,ACG
21318,经典
18961,日语
18961,ACG
18961,治愈
12335180,日语
12335180,摇滚
12335180,流行
12335180,学习
12335180,运动
12335180,ACG
12335180,怀旧
12335180,伤感
125003,韩语
125003,R&B/Soul
125003,另类/独立
96273,欧美
96273,另类/独立
1032300,欧美
1032300,电子
1032300,另类/独立
200849,欧美
200849,电子
200849,舞曲
12475484,欧美
12475484,电子
12475484,舞曲
956238,欧美
956238,清新
956238,放松
45236,欧美
45236,榜单
1065013,欧美
1065013,榜单
1132524,欧美
1132524,榜单
161348,日语
161348,流行
161348,另类/独立
947185,欧美
947185,电子
947185,网络歌曲
947185,学习
711368,韩语
711368,伤感
711368,感动
711368,R&B/Soul
711368,另类/独立
1019311,韩语
1019311,R&B/Soul
1019311,另类/独立
1019311,影视原声
1019311,流行
985010,韩语
985010,清新
985010,影视原声
31198,欧美
31198,兴奋
31198,影视原声
31198,ACG
31198,流行
31198,摇滚
14790,日语
14790,ACG
14790,放松
1022074,流行
1022074,欧美
768124,欧美
768124,游戏
768124,流行
90513,欧美
90513,影视原声
36710,欧美
36710,影视原声
12093182,华语
12093182,流行
12093182,民谣
19455,日语
19455,游戏
19455,电子
1193435,流行
1193435,日语
1193435,欧美
128142,韩语
128142,流行
128142,R&B/Soul
123383,韩语
123383,说唱
123383,另类/独立
896176,韩语
896176,说唱
896176,浪漫
12263373,日语
12263373,游戏
12263373,ACG
159692,日语
159692,ACG
198937,华语
198937,欧美
198937,说唱
198937,另类/独立
198937,孤独
78208,运动
78208,欧美
78208,小语种
754010,欧美
754010,流行
754010,伤感
816461,欧美
816461,韩语
816461,流行
12107352,华语
12107352,韩语
12107352,流行
94779,欧美
94779,兴奋
94779,学习
21138,日语
21138,欧美
21138,华语
12172529,摇滚
12172529,韩语
12172529,粤语
20456,日语
20456,流行
20456,影视原声
30315417,日语
30315417,流行
30315417,影视原声
12369041,韩语
12369041,另类/独立
12369041,性感
268447,欧美
268447,电子
268447,舞曲
12594252,欧美
12594252,电子
12594252,舞曲
989023,欧美
989023,夜晚
989023,安静
989023,孤独
989023,怀旧
12812543,欧美
12812543,摇滚
12812543,另类/独立
12090065,日语
12090065,ACG
127478,韩语
127478,说唱
127478,另类/独立
123542,韩语
123542,说唱
123542,另类/独立
15291,日语
15291,游戏
15291,ACG
1049689,日语
1049689,学习
1049689,清新
1025016,日语
1025016,运动
1025016,兴奋
12236114,日语
12236114,流行
12236114,轻音乐
12236114,清新
12236114,小语种
12236114,学习
12236114,治愈
12236114,ACG
12236114,欧美
127192,韩语
127192,夜晚
127192,兴奋
217573,欧美
217573,性感
159746,日语
